# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q8AZK7	uniprotkb:Q9NZM1	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q5VWW2|uniprotkb:Q5VWW3|uniprotkb:Q5VWW4|uniprotkb:Q5VWW5|uniprotkb:Q7Z642|uniprotkb:Q8IWH0|uniprotkb:Q9HBU3|uniprotkb:Q9NZM0|uniprotkb:Q9ULL3|uniprotkb:Q9Y4U4|uniprotkb:B3KQN5|ensembl:ENSP00000352208.4|intact:EBI-1994363|uniprotkb:Q9NZM1	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:myof_human(display_short)|psi-mi:Myoferlin(display_long)|uniprotkb:Myof(gene name)|uniprotkb:Fer-1-like protein 3(gene name synonym)|uniprotkb:Fer1l3(gene name synonym)|uniprotkb:Kiaa1207(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734159|psi-mi:"MI:0471"|imex:IM-25307-327	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:Q9Y230	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q6FIB9|uniprotkb:Q6PK27|uniprotkb:Q9Y361|intact:EBI-1058527|uniprotkb:B3KQ59|uniprotkb:E7ETE5|ensembl:ENSP00000473172.1|intact:EBI-352939|uniprotkb:Q9Y230	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:ruvb2_human(display_short)|psi-mi:RuvB-like 2(display_long)|uniprotkb:RUVBL2(gene name)|uniprotkb:INO80 complex subunit J(gene name synonym)|uniprotkb:TIP60-associated protein 54-beta(gene name synonym)|uniprotkb:INO80J(gene name synonym)|uniprotkb:51 kDa erythrocyte cytosolic protein(gene name synonym)|uniprotkb:Repressing pontin 52(gene name synonym)|uniprotkb:48 kDa TATA box-binding protein-interacting protein(gene name synonym)|uniprotkb:CGI-46(orf name)|uniprotkb:TIP49B(gene name synonym)|uniprotkb:TIP48(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734159|psi-mi:"MI:0471"|imex:IM-25307-327	intact-miscore:0.53
uniprotkb:P06756	uniprotkb:P03231	uniprotkb:A0AV67|uniprotkb:Q53SK4|uniprotkb:Q59EB7|uniprotkb:Q6LD15|uniprotkb:D3DPG8|uniprotkb:B0LPF4|uniprotkb:B7Z883|uniprotkb:E7EWZ6|uniprotkb:B7ZLX0|intact:EBI-10984285|ensembl:ENSP00000261023.3|intact:EBI-298282|uniprotkb:P06756	uniprotkb:Q6LBU6|uniprotkb:Q777C0|intact:EBI-15815779|uniprotkb:P03231	psi-mi:itav_human(display_short)|psi-mi:Integrin alpha-V(display_long)|uniprotkb:ITGAV(gene name)|uniprotkb:VTNR(gene name synonym)|uniprotkb:Vitronectin receptor(gene name synonym)|uniprotkb:MSK8(gene name synonym)|uniprotkb:Vitronectin receptor subunit alpha(gene name synonym)|uniprotkb:VNRA(gene name synonym)	psi-mi:gh_ebvb9(display_short)|psi-mi:Envelope glycoprotein H(display_long)|uniprotkb:BXLF2(orf name)|uniprotkb:gH(gene name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Chesnokova LS. et al.(2009)	intact:EBI-15815760|doi:10.1073/pnas.0907508106|pubmed:19920174|imex:IM-14884	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-15815799|dip:DIP-104208E|imex:IM-14884-1	intact-miscore:0.4
uniprotkb:P03177	uniprotkb:P42704	uniprotkb:Q777B9|intact:EBI-11721608|uniprotkb:P03177	uniprotkb:A0PJE3|uniprotkb:A8K1V1|uniprotkb:Q53PC0|uniprotkb:Q53QN7|uniprotkb:Q96D84|uniprotkb:Q6ZUD8|uniprotkb:Q7Z7A6|ensembl:ENSP00000260665.7|intact:EBI-1050853|uniprotkb:P42704	psi-mi:kith_ebvb9(display_short)|psi-mi:Thymidine kinase(display_long)|uniprotkb:BXLF1(orf name)|uniprotkb:TK(gene name)	psi-mi:lpprc_human(display_short)|psi-mi:Leucine-rich PPR motif-containing protein, mitochondrial(display_long)|uniprotkb:LRPPRC(gene name)|uniprotkb:LRP130(gene name synonym)|uniprotkb:GP130(gene name synonym)|uniprotkb:130 kDa leucine-rich protein(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721652|psi-mi:"MI:0471"|imex:IM-25307-103	intact-miscore:0.35
uniprotkb:P03177	uniprotkb:Q9NZM1	uniprotkb:Q777B9|intact:EBI-11721608|uniprotkb:P03177	uniprotkb:Q5VWW2|uniprotkb:Q5VWW3|uniprotkb:Q5VWW4|uniprotkb:Q5VWW5|uniprotkb:Q7Z642|uniprotkb:Q8IWH0|uniprotkb:Q9HBU3|uniprotkb:Q9NZM0|uniprotkb:Q9ULL3|uniprotkb:Q9Y4U4|uniprotkb:B3KQN5|ensembl:ENSP00000352208.4|intact:EBI-1994363|uniprotkb:Q9NZM1	psi-mi:kith_ebvb9(display_short)|psi-mi:Thymidine kinase(display_long)|uniprotkb:BXLF1(orf name)|uniprotkb:TK(gene name)	psi-mi:myof_human(display_short)|psi-mi:Myoferlin(display_long)|uniprotkb:Myof(gene name)|uniprotkb:Fer-1-like protein 3(gene name synonym)|uniprotkb:Fer1l3(gene name synonym)|uniprotkb:Kiaa1207(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721652|psi-mi:"MI:0471"|imex:IM-25307-103	intact-miscore:0.35
uniprotkb:P03177	uniprotkb:Q7KZF4	uniprotkb:Q777B9|intact:EBI-11721608|uniprotkb:P03177	uniprotkb:Q13122|uniprotkb:Q96AG0|ensembl:ENSP00000346762.3|intact:EBI-1044112|uniprotkb:Q7KZF4	psi-mi:kith_ebvb9(display_short)|psi-mi:Thymidine kinase(display_long)|uniprotkb:BXLF1(orf name)|uniprotkb:TK(gene name)	psi-mi:snd1_human(display_short)|psi-mi:Staphylococcal nuclease domain-containing protein 1(display_long)|uniprotkb:SND1(gene name)|uniprotkb:TDRD11(gene name synonym)|uniprotkb:p100 co-activator(gene name synonym)|uniprotkb:Tudor domain-containing protein 11(gene name synonym)|uniprotkb:EBNA2 coactivator p100(gene name synonym)|uniprotkb:100 kDa coactivator(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721652|psi-mi:"MI:0471"|imex:IM-25307-103	intact-miscore:0.35
uniprotkb:P03177	uniprotkb:Q93008	uniprotkb:Q777B9|intact:EBI-11721608|uniprotkb:P03177	intact:EBI-1058656|intact:EBI-28978998|uniprotkb:O75550|uniprotkb:Q8WWT3|uniprotkb:Q8WX12|ensembl:ENSP00000367558.2|ensembl:ENSP00000515975.1|intact:EBI-302524|uniprotkb:Q93008	psi-mi:kith_ebvb9(display_short)|psi-mi:Thymidine kinase(display_long)|uniprotkb:BXLF1(orf name)|uniprotkb:TK(gene name)	psi-mi:usp9x_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 9X(display_long)|uniprotkb:USP9X(gene name)|uniprotkb:Ubiquitin thioesterase FAF-X(gene name synonym)|uniprotkb:Fat facets in mammals(gene name synonym)|uniprotkb:FAM(gene name synonym)|uniprotkb:Ubiquitin-specific protease 9, X chromosome(gene name synonym)|uniprotkb:Fat facets protein-related, X-linked(gene name synonym)|uniprotkb:Deubiquitinating enzyme FAF-X(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease FAF-X(gene name synonym)|uniprotkb:USP9(gene name synonym)|uniprotkb:DFFRX(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721652|psi-mi:"MI:0471"|imex:IM-25307-103	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P62266	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:P39028|uniprotkb:Q6IB08|ensembl:ENSP00000296674.8|ensembl:ENSP00000498621.1|intact:EBI-353072|uniprotkb:P62266	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:rs23_human(display_short)|psi-mi:Small ribosomal subunit protein uS12(display_long)|uniprotkb:RPS23(gene name)|uniprotkb:40S ribosomal protein S23(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P28072	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q96J55|ensembl:ENSP00000270586.3|intact:EBI-359288|uniprotkb:P28072	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:psb6_human(display_short)|psi-mi:Proteasome subunit beta type-6(display_long)|uniprotkb:PSMB6(gene name)|uniprotkb:Proteasome subunit beta-1(gene name synonym)|uniprotkb:Y(gene name synonym)|uniprotkb:Proteasome subunit Y(gene name synonym)|uniprotkb:Multicatalytic endopeptidase complex delta chain(gene name synonym)|uniprotkb:Macropain delta chain(gene name synonym)|uniprotkb:Proteasome delta chain(gene name synonym)|uniprotkb:LMPY(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P07437	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:P05218|uniprotkb:Q8WUC1|uniprotkb:Q9CY33|ensembl:ENSP00000339001.7|ensembl:ENSP00000373058.4|ensembl:ENSP00000399155.2|ensembl:ENSP00000400663.2|ensembl:ENSP00000401317.2|ensembl:ENSP00000406811.2|ensembl:ENSP00000410071.2|ensembl:ENSP00000410829.2|intact:EBI-350864|uniprotkb:P07437	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:tbb5_human(display_short)|psi-mi:Tubulin beta chain(display_long)|uniprotkb:TUBB(gene name)|uniprotkb:OK/SW-cl.56(orf name)|uniprotkb:TUBB5(gene name synonym)|uniprotkb:Tubulin beta-5 chain(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.5
uniprotkb:Q8AZK7	uniprotkb:P09651	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q3MIB7|uniprotkb:Q6PJZ7|uniprotkb:A8K4Z8|intact:EBI-2556572|intact:EBI-21353669|ensembl:ENSP00000341826.7|ensembl:ENSP00000503610.1|intact:EBI-352662|uniprotkb:P09651	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:roa1_human(display_short)|psi-mi:Heterogeneous nuclear ribonucleoprotein A1(display_long)|uniprotkb:Hnrnpa1(gene name)|uniprotkb:hnRNP core protein A1(gene name synonym)|uniprotkb:Single-strand RNA-binding protein(gene name synonym)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:Hnrpa1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P62249	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:P17008|uniprotkb:B2RDD5|ensembl:ENSP00000251453.2|intact:EBI-352480|uniprotkb:P62249	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:rs16_human(display_short)|psi-mi:Small ribosomal subunit protein uS9(display_long)|uniprotkb:RPS16(gene name)|uniprotkb:40S ribosomal protein S16(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P07814	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q5H9S5|uniprotkb:Q6PD57|uniprotkb:Q86X73|uniprotkb:A0AVA9|uniprotkb:Q05BP6|uniprotkb:Q05DF8|uniprotkb:Q5DSM1|uniprotkb:B9EGH3|ensembl:ENSP00000355890.3|intact:EBI-355315|uniprotkb:P07814	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:syep_human(display_short)|psi-mi:Bifunctional glutamate/proline--tRNA ligase(display_long)|uniprotkb:EPRS1(gene name)|uniprotkb:PIG32(orf name)|uniprotkb:QPRS(gene name synonym)|uniprotkb:QARS(gene name synonym)|uniprotkb:PARS(gene name synonym)|uniprotkb:Glutamatyl-prolyl-tRNA synthetase(gene name synonym)|uniprotkb:GLNS(gene name synonym)|uniprotkb:EPRS(gene name synonym)|uniprotkb:Cell proliferation-inducing gene 32 protein(gene name synonym)|uniprotkb:Bifunctional aminoacyl-tRNA synthetase(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P62829	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:P23131|uniprotkb:Q3SWV7|uniprotkb:P24048|uniprotkb:Q29246|uniprotkb:Q6P5S1|intact:EBI-21360043|ensembl:ENSP00000377865.1|ensembl:ENSP00000420311.2|ensembl:ENSP00000520610.1|intact:EBI-353303|uniprotkb:P62829	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:rl23_human(display_short)|psi-mi:Large ribosomal subunit protein uL14(display_long)|uniprotkb:RPL23(gene name)|uniprotkb:60S ribosomal protein L23(gene name synonym)|uniprotkb:60S ribosomal protein L17(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P17844	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:O75681|uniprotkb:Q53Y61|uniprotkb:B4DLW8|uniprotkb:E7ETL9|uniprotkb:B5BU21|uniprotkb:D3DU32|ensembl:ENSP00000225792.5|ensembl:ENSP00000403085.3|ensembl:ENSP00000463168.2|ensembl:ENSP00000464337.2|ensembl:ENSP00000504794.1|intact:EBI-351962|uniprotkb:P17844	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:ddx5_human(display_short)|psi-mi:Probable ATP-dependent RNA helicase DDX5(display_long)|uniprotkb:DDX5(gene name)|uniprotkb:RNA helicase p68(gene name synonym)|uniprotkb:DEAD box protein 5(gene name synonym)|uniprotkb:G17P1(gene name synonym)|uniprotkb:HELR(gene name synonym)|uniprotkb:HLR1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.5
uniprotkb:Q8AZK7	uniprotkb:P18621	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q6NZ54|uniprotkb:Q7M4M5|uniprotkb:Q3KQW2|uniprotkb:B2R4H3|intact:EBI-25632204|uniprotkb:B4E3C2|uniprotkb:B5ME31|uniprotkb:J3QL51|ensembl:ENSP00000462023.1|ensembl:ENSP00000462385.1|ensembl:ENSP00000463842.1|ensembl:ENSP00000480555.1|ensembl:ENSP00000482577.1|intact:EBI-726937|uniprotkb:P18621	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:rl17_human(display_short)|psi-mi:Large ribosomal subunit protein uL22(display_long)|uniprotkb:RPL17(gene name)|uniprotkb:60S ribosomal protein L17(gene name synonym)|uniprotkb:PD-1(gene name synonym)|uniprotkb:60S ribosomal protein L23(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P62241	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q6IRL7|uniprotkb:P09058|ensembl:ENSP00000379888.3|intact:EBI-351811|uniprotkb:P62241	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:rs8_human(display_short)|psi-mi:Small ribosomal subunit protein eS8(display_long)|uniprotkb:RPS8(gene name)|uniprotkb:OK/SW-cl.83(orf name)|uniprotkb:40S ribosomal protein S8(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:P07437	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:P05218|uniprotkb:Q8WUC1|uniprotkb:Q9CY33|ensembl:ENSP00000339001.7|ensembl:ENSP00000373058.4|ensembl:ENSP00000399155.2|ensembl:ENSP00000400663.2|ensembl:ENSP00000401317.2|ensembl:ENSP00000406811.2|ensembl:ENSP00000410071.2|ensembl:ENSP00000410829.2|intact:EBI-350864|uniprotkb:P07437	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:tbb5_human(display_short)|psi-mi:Tubulin beta chain(display_long)|uniprotkb:TUBB(gene name)|uniprotkb:OK/SW-cl.56(orf name)|uniprotkb:TUBB5(gene name synonym)|uniprotkb:Tubulin beta-5 chain(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632895|imex:IM-22660-2	intact-miscore:0.5
