# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P88970	uniprotkb:Q9HCN8	uniprotkb:P88970|intact:EBI-14032409|uniprotkb:Q80ID7|uniprotkb:O10382	uniprotkb:Q9BRI5|uniprotkb:A2RUD3|ensembl:ENSP00000248958.4|intact:EBI-2339921|uniprotkb:Q9HCN8	psi-mi:p88970_hhv8(display_short)|uniprotkb:K1(gene name)	psi-mi:sdf2l_human(display_short)|psi-mi:Stromal cell-derived factor 2-like protein 1(display_long)|uniprotkb:SDF2L1(gene name)|uniprotkb:UNQ1941/PRO4424(orf name)|uniprotkb:PWP1-interacting protein 8(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14032407|imex:IM-26114-141	intact-miscore:0.35
uniprotkb:P88970	uniprotkb:Q14257	uniprotkb:P88970|intact:EBI-14032409|uniprotkb:Q80ID7|uniprotkb:O10382	uniprotkb:A8MTG6|uniprotkb:Q53XN8|uniprotkb:F8WCY5|ensembl:ENSP00000378349.3|intact:EBI-356710|uniprotkb:Q14257	psi-mi:p88970_hhv8(display_short)|uniprotkb:K1(gene name)	psi-mi:rcn2_human(display_short)|psi-mi:Reticulocalbin-2(display_long)|uniprotkb:RCN2(gene name)|uniprotkb:E6-binding protein(gene name synonym)|uniprotkb:Calcium-binding protein ERC-55(gene name synonym)|uniprotkb:ERC55(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14032407|imex:IM-26114-141	intact-miscore:0.35
uniprotkb:D2XQB9	uniprotkb:P98173	intact:EBI-14063590|uniprotkb:D2XQB9	uniprotkb:A6QRH6|uniprotkb:Q5HY76|uniprotkb:Q96H51|uniprotkb:D3DWX4|uniprotkb:B2RBI7|uniprotkb:B4DFI8|ensembl:ENSP00000352955.5|ensembl:ENSP00000358657.1|ensembl:ENSP00000416146.2|intact:EBI-3925304|uniprotkb:P98173	psi-mi:d2xqb9_hhv8(display_short)|uniprotkb:ORF47(gene name)	psi-mi:fam3a_human(display_short)|psi-mi:Protein FAM3A(display_long)|uniprotkb:FAM3A(gene name)|uniprotkb:Cytokine-like protein 2-19(gene name synonym)|uniprotkb:2.19(gene name synonym)|uniprotkb:2-19(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063588|imex:IM-26114-13	intact-miscore:0.35
uniprotkb:D2XQB9	uniprotkb:O60613	intact:EBI-14063590|uniprotkb:D2XQB9	uniprotkb:Q4GZG7|uniprotkb:Q8WU00|uniprotkb:Q9BS64|uniprotkb:Q9GZW0|uniprotkb:Q9NR01|uniprotkb:A0A0B4J1S4|ensembl:ENSP00000328729.6|intact:EBI-1052797|uniprotkb:O60613	psi-mi:d2xqb9_hhv8(display_short)|uniprotkb:ORF47(gene name)	psi-mi:sep15_human(display_short)|psi-mi:Selenoprotein F(display_long)|uniprotkb:SELENOF(gene name)|uniprotkb:SEP15(gene name synonym)|uniprotkb:15 kDa selenoprotein(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063588|imex:IM-26114-13	intact-miscore:0.35
uniprotkb:D2XQB9	uniprotkb:Q6PKC3	intact:EBI-14063590|uniprotkb:D2XQB9	uniprotkb:O95887|uniprotkb:Q6PJA6|uniprotkb:Q8N2Q4|uniprotkb:Q96K45|uniprotkb:Q96K53|ensembl:ENSP00000349439.3|intact:EBI-749812|uniprotkb:Q6PKC3	psi-mi:d2xqb9_hhv8(display_short)|uniprotkb:ORF47(gene name)	psi-mi:txd11_human(display_short)|psi-mi:Thioredoxin domain-containing protein 11(display_long)|uniprotkb:TXNDC11(gene name)|uniprotkb:EFP1(gene name synonym)|uniprotkb:EF-hand-binding protein 1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063588|imex:IM-26114-13	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:Q9NPG3	intact:EBI-14988834|uniprotkb:D0UZU1	uniprotkb:B7Z6D3|uniprotkb:Q13079|uniprotkb:Q9P1P7|uniprotkb:D3DUE8|ensembl:ENSP00000262376.5|ensembl:ENSP00000379894.3|intact:EBI-2880187|uniprotkb:Q9NPG3	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:ubn1_human(display_short)|psi-mi:Ubinuclein-1(display_long)|uniprotkb:UBN1(gene name)|uniprotkb:Ubiquitously expressed nuclear protein(gene name synonym)|uniprotkb:Protein VT4(gene name synonym)|uniprotkb:HIRA-binding protein(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:Q8IV63	intact:EBI-14988834|uniprotkb:D0UZU1	ensembl:ENSP00000324636.2|ensembl:ENSP00000469880.1|ensembl:ENSP00000473171.1|uniprotkb:Q502Y2|uniprotkb:Q9P2V8|uniprotkb:A8KA53|intact:EBI-1795523|uniprotkb:A6NEG5|intact:EBI-1058605|uniprotkb:Q8IV63	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:vrk3_human(display_short)|psi-mi:Serine/threonine-protein kinase VRK3(display_long)|uniprotkb:VRK3(gene name)|uniprotkb:Vaccinia-related kinase 3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:P18887	intact:EBI-14988834|uniprotkb:D0UZU1	uniprotkb:Q9HCB1|uniprotkb:Q6IBS4|ensembl:ENSP00000262887.5|intact:EBI-947466|uniprotkb:P18887	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:xrcc1_human(display_short)|psi-mi:DNA repair protein XRCC1(display_long)|uniprotkb:XRCC1(gene name)|uniprotkb:X-ray repair cross-complementing protein 1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:Q96RR1	intact:EBI-14988834|uniprotkb:D0UZU1	uniprotkb:Q6MZX2|uniprotkb:Q96RR0|uniprotkb:Q6PJP5|ensembl:ENSP00000309595.2|uniprotkb:B2CQL2|intact:EBI-716458|uniprotkb:Q96RR1	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:peo1_human(display_short)|psi-mi:Twinkle mtDNA helicase(display_long)|uniprotkb:TWNK(gene name)|uniprotkb:Twinkle protein, mitochondrial(gene name synonym)|uniprotkb:T7-like mitochondrial DNA helicase(gene name synonym)|uniprotkb:T7 gp4-like protein with intramitochondrial nucleoid localization(gene name synonym)|uniprotkb:Progressive external ophthalmoplegia 1 protein(gene name synonym)|uniprotkb:PEO1(gene name synonym)|uniprotkb:C10orf2(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:Q9DUN1	uniprotkb:Q9NVE7	uniprotkb:Q2HR72|intact:EBI-1647907|uniprotkb:Q9DUN1	uniprotkb:Q53EU3|uniprotkb:Q5TA84|uniprotkb:Q7RTX3|uniprotkb:Q9H3X5|uniprotkb:B9DI84|ensembl:ENSP00000367727.5|ensembl:ENSP00000478189.1|intact:EBI-726248|uniprotkb:Q9NVE7	psi-mi:q9dun1_hhv8(display_short)|uniprotkb:VIRF-3(gene name synonym)|uniprotkb:vIRF-3(gene name)	psi-mi:pank4_human(display_short)|psi-mi:4'-phosphopantetheine phosphatase(display_long)|uniprotkb:Pank4(gene name)|uniprotkb:Inactive pantothenic acid kinase 4(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14061750|imex:IM-26114-23	intact-miscore:0.35
uniprotkb:O92597	uniprotkb:Q14493	intact:EBI-14062647|uniprotkb:O92597	uniprotkb:B3KRJ5|ensembl:ENSP00000417686.1|intact:EBI-2696402|uniprotkb:Q14493	psi-mi:o92597_hhv8(display_short)|uniprotkb:KIE-1(gene name synonym)|uniprotkb:K8(gene name synonym)|uniprotkb:K8(gene name)	psi-mi:slbp_human(display_short)|psi-mi:Histone RNA hairpin-binding protein(display_long)|uniprotkb:SLBP(gene name)|uniprotkb:Histone stem-loop-binding protein(gene name synonym)|uniprotkb:HBP(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062645|imex:IM-26114-107	intact-miscore:0.35
uniprotkb:E5LBS6	uniprotkb:Q7Z739	intact:EBI-14033439|uniprotkb:E5LBS6	uniprotkb:Q659A3|uniprotkb:B3KXL4|uniprotkb:Q63Z37|ensembl:ENSP00000473496.2|intact:EBI-2849837|uniprotkb:Q7Z739	psi-mi:e5lbs6_hhv8(display_short)|uniprotkb:orf10(gene name)	psi-mi:ythd3_human(display_short)|psi-mi:YTH domain-containing family protein 3(display_long)|uniprotkb:YTHDF3(gene name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062727|imex:IM-26114-151	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:Q96RF0	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:Q05BB3|uniprotkb:Q0VG02|uniprotkb:B4E2B3|uniprotkb:H7BXX3|ensembl:ENSP00000342276.7|intact:EBI-298169|uniprotkb:Q96RF0	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:snx18_human(display_short)|psi-mi:Sorting nexin-18(display_long)|uniprotkb:SNX18(gene name)|uniprotkb:SH3PXD3B(gene name synonym)|uniprotkb:SH3 and PX domain-containing protein 3B(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
uniprotkb:Q98143	uniprotkb:Q9H074	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:O60455|uniprotkb:Q96B61|uniprotkb:Q9BS63|intact:EBI-28983264|intact:EBI-11149865|uniprotkb:A6NKV8|ensembl:ENSP00000302768.3|intact:EBI-81519|uniprotkb:Q9H074	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:paip1_human(display_short)|psi-mi:Polyadenylate-binding protein-interacting protein 1(display_long)|uniprotkb:PAIP1(gene name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062843|imex:IM-26114-67	intact-miscore:0.35
uniprotkb:Q98140	uniprotkb:O94763	uniprotkb:Q2HRA8|intact:EBI-14033488|uniprotkb:Q98140	uniprotkb:A8K805|uniprotkb:Q9UNU3|intact:EBI-2683009|uniprotkb:H7BY42|uniprotkb:Q8TC23|ensembl:ENSP00000376097.2|intact:EBI-357067|uniprotkb:O94763	psi-mi:q98140_hhv8(display_short)|uniprotkb:ORF24(gene name)	psi-mi:rmp_human(display_short)|psi-mi:Unconventional prefoldin RPB5 interactor 1(display_long)|uniprotkb:URI1(gene name)|uniprotkb:URI(gene name synonym)|uniprotkb:RNA polymerase II subunit 5-mediating protein(gene name synonym)|uniprotkb:RMP(gene name synonym)|uniprotkb:Protein phosphatase 1 regulatory subunit 19(gene name synonym)|uniprotkb:Protein NNX3(gene name synonym)|uniprotkb:PPP1R19(gene name synonym)|uniprotkb:NNX3(gene name synonym)|uniprotkb:C19orf2(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062894|imex:IM-26114-89	intact-miscore:0.35
uniprotkb:P88970	uniprotkb:Q9NVI7	uniprotkb:P88970|intact:EBI-14032409|uniprotkb:Q80ID7|uniprotkb:O10382	uniprotkb:Q5SV23|uniprotkb:Q8N275|uniprotkb:Q96A50|uniprotkb:B3KPB3|uniprotkb:D2K8Q1|uniprotkb:G3V1I6|ensembl:ENSP00000368031.3|intact:EBI-352007|uniprotkb:Q9NVI7	psi-mi:p88970_hhv8(display_short)|uniprotkb:K1(gene name)	psi-mi:atd3a_human(display_short)|psi-mi:ATPase family AAA domain-containing protein 3A(display_long)|uniprotkb:ATAD3A(gene name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14032407|imex:IM-26114-141	intact-miscore:0.35
uniprotkb:D2XQB9	uniprotkb:Q5T447	intact:EBI-14063590|uniprotkb:D2XQB9	uniprotkb:B3KPV7|uniprotkb:B3KRH4|uniprotkb:Q5T448|uniprotkb:Q9H783|ensembl:ENSP00000361245.4|intact:EBI-2691157|uniprotkb:Q5T447	psi-mi:d2xqb9_hhv8(display_short)|uniprotkb:ORF47(gene name)	psi-mi:hecd3_human(display_short)|psi-mi:E3 ubiquitin-protein ligase HECTD3(display_long)|uniprotkb:HECTD3(gene name)|uniprotkb:HECT-type E3 ubiquitin transferase HECTD3(gene name synonym)|uniprotkb:HECT domain-containing protein 3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063588|imex:IM-26114-13	intact-miscore:0.35
uniprotkb:E5LBX0	uniprotkb:Q9UPN7	uniprotkb:E5LBX0|intact:EBI-14063944	uniprotkb:Q2M2H3|uniprotkb:Q504V2|uniprotkb:Q6NVJ6|uniprotkb:Q9BU97|ensembl:ENSP00000414202.1|ensembl:ENSP00000467521.1|intact:EBI-28973105|intact:EBI-359745|uniprotkb:Q9UPN7	psi-mi:e5lbx0_hhv8(display_short)|uniprotkb:ORF48(gene name)	psi-mi:pp6r1_human(display_short)|psi-mi:Serine/threonine-protein phosphatase 6 regulatory subunit 1(display_long)|uniprotkb:Ppp6r1(gene name)|uniprotkb:Saps1(gene name synonym)|uniprotkb:SAPS domain family member 1(gene name synonym)|uniprotkb:Pp6r1(gene name synonym)|uniprotkb:Kiaa1115(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063942|imex:IM-26114-157	intact-miscore:0.35
uniprotkb:E5LBX0	uniprotkb:Q8NB46	uniprotkb:E5LBX0|intact:EBI-14063944	uniprotkb:B1Q2K2|uniprotkb:A6NE79|ensembl:ENSP00000267116.7|intact:EBI-1996119|uniprotkb:Q8NB46	psi-mi:e5lbx0_hhv8(display_short)|uniprotkb:ORF48(gene name)	psi-mi:anr52_human(display_short)|psi-mi:Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C(display_long)|uniprotkb:ANKRD52(gene name)|uniprotkb:Ankyrin repeat domain-containing protein 52(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063942|imex:IM-26114-157	intact-miscore:0.35
uniprotkb:E5LBX2	uniprotkb:Q9NZN8	uniprotkb:E5LBX2|intact:EBI-9645848	uniprotkb:Q9H3E0|uniprotkb:Q9NSX5|uniprotkb:Q9NWR6|uniprotkb:Q9P028|ensembl:ENSP00000229195.3|ensembl:ENSP00000412091.3|ensembl:ENSP00000449260.1|intact:EBI-743033|uniprotkb:Q9NZN8	psi-mi:e5lbx2_hhv8(display_short)|uniprotkb:ORF49(gene name)	psi-mi:cnot2_human(display_short)|psi-mi:CCR4-NOT transcription complex subunit 2(display_long)|uniprotkb:CNOT2(gene name)|uniprotkb:MSTP046(orf name)|uniprotkb:HSPC131(orf name)|uniprotkb:NOT2(gene name synonym)|uniprotkb:CDC36(gene name synonym)|uniprotkb:CCR4-associated factor 2(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063957|imex:IM-26114-135	intact-miscore:0.35
uniprotkb:E5LBX2	uniprotkb:Q9ULM6	uniprotkb:E5LBX2|intact:EBI-9645848	ensembl:ENSP00000261951.4|ensembl:ENSP00000377024.1|ensembl:ENSP00000481893.1|uniprotkb:D3DWR0|uniprotkb:A7MD46|intact:EBI-2104530|uniprotkb:Q9ULM6	psi-mi:e5lbx2_hhv8(display_short)|uniprotkb:ORF49(gene name)	psi-mi:cnot6_human(display_short)|psi-mi:CCR4-NOT transcription complex subunit 6(display_long)|uniprotkb:CNOT6(gene name)|uniprotkb:CCR4a(gene name synonym)|uniprotkb:Cytoplasmic deadenylase(gene name synonym)|uniprotkb:CCR4 carbon catabolite repression 4-like(gene name synonym)|uniprotkb:Carbon catabolite repressor protein 4 homolog(gene name synonym)|uniprotkb:KIAA1194(gene name synonym)|uniprotkb:CCR4(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063957|imex:IM-26114-135	intact-miscore:0.35
uniprotkb:E5LBX2	uniprotkb:Q9C0C2	uniprotkb:E5LBX2|intact:EBI-9645848	ensembl:ENSP00000350990.3|ensembl:ENSP00000437271.1|uniprotkb:Q6PJ35|uniprotkb:Q6ZV74|uniprotkb:A7E2F8|intact:EBI-28975617|intact:EBI-2104458|uniprotkb:Q9C0C2	psi-mi:e5lbx2_hhv8(display_short)|uniprotkb:ORF49(gene name)	psi-mi:tb182_human(display_short)|psi-mi:182 kDa tankyrase-1-binding protein(display_long)|uniprotkb:TNKS1BP1(gene name)|uniprotkb:TAB182(gene name synonym)|uniprotkb:KIAA1741(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063957|imex:IM-26114-135	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:P54198	intact:EBI-14988834|uniprotkb:D0UZU1	uniprotkb:Q05BU9|uniprotkb:Q8IXN2|ensembl:ENSP00000263208.5|intact:EBI-372342|uniprotkb:P54198	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:hira_human(display_short)|psi-mi:Protein HIRA(display_long)|uniprotkb:HIRA(gene name)|uniprotkb:TUPLE1(gene name synonym)|uniprotkb:HIR(gene name synonym)|uniprotkb:DGCR1(gene name synonym)|uniprotkb:TUP1-like enhancer of split protein 1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:D0UZU1	uniprotkb:Q8TBX8	intact:EBI-14988834|uniprotkb:D0UZU1	uniprotkb:Q9H6N2|uniprotkb:B2RDL3|uniprotkb:B4DM11|uniprotkb:B4DY44|ensembl:ENSP00000347032.5|ensembl:ENSP00000439878.2|intact:EBI-1383637|uniprotkb:Q8TBX8	psi-mi:d0uzu1_hhv8(display_short)|uniprotkb:ORF73(gene name)	psi-mi:pi42c_human(display_short)|psi-mi:Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma(display_long)|uniprotkb:Pip4k2c(gene name)|uniprotkb:Phosphatidylinositol 5-phosphate 4-kinase type II gamma(gene name synonym)|uniprotkb:Pip5k2c(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988832|imex:IM-26114-59	intact-miscore:0.35
uniprotkb:O92597	uniprotkb:Q9BQ04	intact:EBI-14062647|uniprotkb:O92597	uniprotkb:B3KT83|ensembl:ENSP00000310471.4|ensembl:ENSP00000433071.1|intact:EBI-715531|uniprotkb:Q9BQ04	psi-mi:o92597_hhv8(display_short)|uniprotkb:KIE-1(gene name synonym)|uniprotkb:K8(gene name synonym)|uniprotkb:K8(gene name)	psi-mi:rbm4b_human(display_short)|psi-mi:RNA-binding protein 4B(display_long)|uniprotkb:RBM4B(gene name)|uniprotkb:RBM30(gene name synonym)|uniprotkb:RNA-binding motif protein 30(gene name synonym)|uniprotkb:RNA-binding protein 30(gene name synonym)|uniprotkb:RNA-binding motif protein 4B(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062645|imex:IM-26114-107	intact-miscore:0.35
