# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:O36551	uniprotkb:P10606	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:Q96J18|uniprotkb:Q99610|uniprotkb:Q53YB7|ensembl:ENSP00000258424.2|ensembl:ENSP00000517083.1|intact:EBI-1053725|uniprotkb:P10606	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:cox5b_human(display_short)|psi-mi:Cytochrome c oxidase subunit 5B, mitochondrial(display_long)|uniprotkb:COX5B(gene name)|uniprotkb:Cytochrome c oxidase polypeptide Vb(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:Q96P47	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:Q96RK3|uniprotkb:Q59EN0|uniprotkb:B3KNZ8|uniprotkb:E9PAL8|intact:EBI-6873422|uniprotkb:Q96P47	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:agap3_human(display_short)|psi-mi:Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3(display_long)|uniprotkb:AGAP3(gene name)|uniprotkb:MR1-interacting protein(gene name synonym)|uniprotkb:Centaurin-gamma-3(gene name synonym)|uniprotkb:CRAM-associated GTPase(gene name synonym)|uniprotkb:CENTG3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:Q77Q82	uniprotkb:Q92901	uniprotkb:Q2HR74|intact:EBI-14062698|uniprotkb:Q77Q82	ensembl:ENSP00000268661.7|ensembl:ENSP00000517569.1|intact:EBI-2514377|uniprotkb:Q92901	psi-mi:q77q82_hhv8(display_short)|uniprotkb:vIRF-1(gene name synonym)|uniprotkb:HHV8GK18_gp62(orf name)|uniprotkb:vIRF(gene name)	psi-mi:rl3l_human(display_short)|psi-mi:Ribosomal protein uL3-like(display_long)|uniprotkb:RPL3L(gene name)|uniprotkb:60S ribosomal protein L3-like(gene name synonym)|uniprotkb:Large ribosomal subunit protein uL3-like(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062696|imex:IM-26114-49	intact-miscore:0.35
uniprotkb:Q77Q82	uniprotkb:Q12800	uniprotkb:Q2HR74|intact:EBI-14062698|uniprotkb:Q77Q82	uniprotkb:Q12801|uniprotkb:Q9UD77|uniprotkb:A8K5E9|uniprotkb:Q9UD75|ensembl:ENSP00000257915.5|intact:EBI-717422|uniprotkb:Q12800	psi-mi:q77q82_hhv8(display_short)|uniprotkb:vIRF-1(gene name synonym)|uniprotkb:HHV8GK18_gp62(orf name)|uniprotkb:vIRF(gene name)	psi-mi:tfcp2_human(display_short)|psi-mi:Alpha-globin transcription factor CP2(display_long)|uniprotkb:TFCP2(gene name)|uniprotkb:SEF(gene name synonym)|uniprotkb:LSF(gene name synonym)|uniprotkb:SAA3 enhancer factor(gene name synonym)|uniprotkb:Transcription factor LSF(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062696|imex:IM-26114-49	intact-miscore:0.35
uniprotkb:Q77Q82	uniprotkb:Q9NZI7	uniprotkb:Q2HR74|intact:EBI-14062698|uniprotkb:Q77Q82	uniprotkb:Q68CT0|uniprotkb:Q86Y57|uniprotkb:Q9H8V0|uniprotkb:Q9UD76|uniprotkb:Q9UD78|ensembl:ENSP00000283628.5|ensembl:ENSP00000283629.3|intact:EBI-2795133|uniprotkb:Q9NZI7	psi-mi:q77q82_hhv8(display_short)|uniprotkb:vIRF-1(gene name synonym)|uniprotkb:HHV8GK18_gp62(orf name)|uniprotkb:vIRF(gene name)	psi-mi:ubip1_human(display_short)|psi-mi:Upstream-binding protein 1(display_long)|uniprotkb:UBP1(gene name)|uniprotkb:Transcription factor LBP-1(gene name synonym)|uniprotkb:LBP1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062696|imex:IM-26114-49	intact-miscore:0.35
uniprotkb:F5HE15	uniprotkb:O60547	uniprotkb:F5HE15|intact:EBI-14062797	uniprotkb:O75357|uniprotkb:Q5T954|uniprotkb:Q6FH09|uniprotkb:Q9UGZ3|uniprotkb:Q9UJK9|ensembl:ENSP00000370194.4|uniprotkb:E9PI88|intact:EBI-10968896|intact:EBI-746373|uniprotkb:O60547	psi-mi:f5he15_hhv8(display_short)|uniprotkb:ORF17.5(gene name)|uniprotkb:HHV8GK18_gp21(orf name)	psi-mi:gmds_human(display_short)|psi-mi:GDP-mannose 4,6 dehydratase(display_long)|uniprotkb:GMDS(gene name)|uniprotkb:GDP-D-mannose dehydratase(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062795|imex:IM-26114-153	intact-miscore:0.35
uniprotkb:Q76RI2	uniprotkb:Q9UET6	uniprotkb:Q76RI2|intact:EBI-14063281|uniprotkb:Q2HRA4	uniprotkb:O75670|uniprotkb:B2RCJ0|ensembl:ENSP00000326948.2|intact:EBI-1055987|uniprotkb:Q9UET6	psi-mi:q76ri2_hhv8(display_short)|uniprotkb:ORF28(gene name)|uniprotkb:HHV8GK18_gp32(orf name)	psi-mi:trm7_human(display_short)|psi-mi:"tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase"(display_long)|uniprotkb:FTSJ1(gene name)|uniprotkb:2'-O-ribose RNA methyltransferase TRM7 homolog(gene name synonym)|uniprotkb:Protein ftsJ homolog 1(gene name synonym)|uniprotkb:JM23(orf name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063279|imex:IM-26114-91	intact-miscore:0.35
uniprotkb:Q76RH4	uniprotkb:Q05469	uniprotkb:Q2HR96|intact:EBI-14063350|uniprotkb:Q76RH4	uniprotkb:Q3LRT2|uniprotkb:Q6NSL7|ensembl:ENSP00000244289.3|intact:EBI-721601|uniprotkb:Q05469	psi-mi:q76rh4_hhv8(display_short)|uniprotkb:HHV8GK18_gp40(orf name)|uniprotkb:ORF36(gene name)	psi-mi:lips_human(display_short)|psi-mi:Hormone-sensitive lipase(display_long)|uniprotkb:LIPE(gene name)|uniprotkb:Retinyl ester hydrolase(gene name synonym)|uniprotkb:Monoacylglycerol lipase LIPE(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063348|imex:IM-26114-33	intact-miscore:0.35
uniprotkb:F5HFG5	uniprotkb:Q969Z0	intact:EBI-14063446|uniprotkb:F5HFG5	uniprotkb:O14710|uniprotkb:Q53GI8|uniprotkb:Q8NDM4|uniprotkb:Q9BUC6|uniprotkb:Q9Y2F6|uniprotkb:A4D2L2|uniprotkb:A4D2L3|uniprotkb:D3DVL5|uniprotkb:D3DVL6|ensembl:ENSP00000258770.3|ensembl:ENSP00000420597.1|intact:EBI-702328|uniprotkb:Q969Z0	psi-mi:f5hfg5_hhv8(display_short)|uniprotkb:HHV8GK18_gp02(orf name)|uniprotkb:orf4(gene name)	psi-mi:fakd4_human(display_short)|psi-mi:FAST kinase domain-containing protein 4(display_long)|uniprotkb:TBRG4(gene name)|uniprotkb:Protein TBRG4(gene name synonym)|uniprotkb:KIAA0948(gene name synonym)|uniprotkb:FASTKD4(gene name synonym)|uniprotkb:CPR2(gene name synonym)|uniprotkb:Cell cycle progression restoration protein 2(gene name synonym)|uniprotkb:Transforming growth factor beta regulator 4(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063444|imex:IM-26114-55	intact-miscore:0.35
uniprotkb:F5HFG5	uniprotkb:Q96G23	intact:EBI-14063446|uniprotkb:F5HFG5	uniprotkb:Q9HD96|uniprotkb:Q9NW79|uniprotkb:D3DV06|uniprotkb:Q5SZE5|ensembl:ENSP00000271688.6|ensembl:ENSP00000357950.5|intact:EBI-1057080|uniprotkb:Q96G23	psi-mi:f5hfg5_hhv8(display_short)|uniprotkb:HHV8GK18_gp02(orf name)|uniprotkb:orf4(gene name)	psi-mi:cers2_human(display_short)|psi-mi:Ceramide synthase 2(display_long)|uniprotkb:CERS2(gene name)|uniprotkb:Very-long-chain ceramide synthase CERS2(gene name synonym)|uniprotkb:Sphingosine N-acyltransferase CERS2(gene name synonym)|uniprotkb:LAG1 longevity assurance homolog 2(gene name synonym)|uniprotkb:LASS2(gene name synonym)|uniprotkb:SP260(gene name synonym)|uniprotkb:Tumor metastasis-suppressor gene 1 protein(gene name synonym)|uniprotkb:TMSG1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063444|imex:IM-26114-55	intact-miscore:0.35
uniprotkb:F5HFG5	uniprotkb:Q9Y6E2	intact:EBI-14063446|uniprotkb:F5HFG5	uniprotkb:Q3B779|uniprotkb:Q9H3F7|uniprotkb:A4D123|ensembl:ENSP00000258761.3|ensembl:ENSP00000397249.2|uniprotkb:Q96JW5|intact:EBI-1051021|uniprotkb:Q9Y6E2	psi-mi:f5hfg5_hhv8(display_short)|uniprotkb:HHV8GK18_gp02(orf name)|uniprotkb:orf4(gene name)	psi-mi:5mp1_human(display_short)|psi-mi:eIF5-mimic protein 1(display_long)|uniprotkb:BZW2(gene name)|uniprotkb:MSTP017(orf name)|uniprotkb:HSPC028(orf name)|uniprotkb:5MP1(gene name synonym)|uniprotkb:Basic leucine zipper and W2 domain-containing protein 2(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063444|imex:IM-26114-55	intact-miscore:0.35
uniprotkb:F5HFG5	uniprotkb:Q9UI26	intact:EBI-14063446|uniprotkb:F5HFG5	uniprotkb:B4DZ73|uniprotkb:Q8N5R2|uniprotkb:Q9NSJ6|uniprotkb:Q9NVB1|uniprotkb:A6NGJ5|uniprotkb:D3DW98|ensembl:ENSP00000316651.6|intact:EBI-748752|uniprotkb:Q9UI26	psi-mi:f5hfg5_hhv8(display_short)|uniprotkb:HHV8GK18_gp02(orf name)|uniprotkb:orf4(gene name)	psi-mi:ipo11_human(display_short)|psi-mi:Importin-11(display_long)|uniprotkb:IPO11(gene name)|uniprotkb:RANBP11(gene name synonym)|uniprotkb:Ran-binding protein 11(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063444|imex:IM-26114-55	intact-miscore:0.35
uniprotkb:Q77UV9	uniprotkb:P85037	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	ensembl:ENSP00000328720.4|intact:EBI-2509974|uniprotkb:P85037	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:foxk1_human(display_short)|psi-mi:Forkhead box protein K1(display_long)|uniprotkb:FOXK1(gene name)|uniprotkb:Myocyte nuclear factor(gene name synonym)|uniprotkb:MNF(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063514|imex:IM-26114-11	intact-miscore:0.35
uniprotkb:Q77UV9	uniprotkb:Q01433	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	ensembl:ENSP00000256578.4|ensembl:ENSP00000436541.2|uniprotkb:Q16687|uniprotkb:Q96IA1|uniprotkb:Q14856|uniprotkb:Q16688|uniprotkb:Q16729|uniprotkb:E9PNG0|uniprotkb:B4DK50|uniprotkb:Q9UDX8|uniprotkb:Q5T693|uniprotkb:Q5T695|uniprotkb:Q9UMU4|uniprotkb:Q14857|uniprotkb:Q16686|uniprotkb:Q9UDX9|uniprotkb:B4DZI5|uniprotkb:A0A5F9UK94|intact:EBI-8796759|uniprotkb:Q01433	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:ampd2_human(display_short)|psi-mi:AMP deaminase 2(display_long)|uniprotkb:AMPD2(gene name)|uniprotkb:AMP deaminase isoform L(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063514|imex:IM-26114-11	intact-miscore:0.35
uniprotkb:Q76RG2	uniprotkb:O95249	uniprotkb:Q76RG2|intact:EBI-14063992|uniprotkb:Q2HR77	uniprotkb:O75392|uniprotkb:J3KST5|ensembl:ENSP00000225724.5|intact:EBI-3235244|uniprotkb:O95249	psi-mi:q76rg2_hhv8(display_short)|uniprotkb:ORF55(gene name)|uniprotkb:HHV8GK18_gp59(orf name)	psi-mi:gosr1_human(display_short)|psi-mi:Golgi SNAP receptor complex member 1(display_long)|uniprotkb:Gosr1(gene name)|uniprotkb:28 kDa cis-Golgi SNARE p28(gene name synonym)|uniprotkb:28 kDa Golgi SNARE protein(gene name synonym)|uniprotkb:Gs28(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063990|imex:IM-26114-35	intact-miscore:0.4
uniprotkb:D0UZS0	uniprotkb:Q8WYA0	uniprotkb:D0UZS0|intact:EBI-14064023	uniprotkb:Q8NB51|uniprotkb:Q9UNY8|uniprotkb:Q2YDY1|uniprotkb:Q9BSV2|ensembl:ENSP00000242591.5|ensembl:ENSP00000449718.1|intact:EBI-11321879|uniprotkb:Q8WYA0	psi-mi:d0uzs0_hhv8(display_short)|uniprotkb:ORF57(gene name)|uniprotkb:HHV8GK18_gp61(orf name)	psi-mi:ift81_human(display_short)|psi-mi:Intraflagellar transport protein 81 homolog(display_long)|uniprotkb:IFT81(gene name)|uniprotkb:Carnitine deficiency-associated protein expressed in ventricle 1(gene name synonym)|uniprotkb:CDV1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064021|imex:IM-26114-97	intact-miscore:0.35
uniprotkb:Q77ZG5	uniprotkb:Q8IYB3	uniprotkb:Q77ZG5|intact:EBI-14064059|uniprotkb:Q2HR69	uniprotkb:O60585|uniprotkb:Q5VVN4|ensembl:ENSP00000326261.8|intact:EBI-1055880|uniprotkb:Q8IYB3	psi-mi:q77zg5_hhv8(display_short)|uniprotkb:ORF59(gene name)|uniprotkb:HHV8GK18_gp70(orf name)	psi-mi:srrm1_human(display_short)|psi-mi:Serine/arginine repetitive matrix protein 1(display_long)|uniprotkb:SRRM1(gene name)|uniprotkb:SR-related nuclear matrix protein of 160 kDa(gene name synonym)|uniprotkb:Ser/Arg-related nuclear matrix protein(gene name synonym)|uniprotkb:SRM160(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064057|imex:IM-26114-99	intact-miscore:0.35
uniprotkb:O40913	uniprotkb:Q08AD1	uniprotkb:O40913|intact:EBI-14064077	uniprotkb:B1APG6|uniprotkb:Q08AD2|uniprotkb:Q6PGN8|uniprotkb:Q96FB3|uniprotkb:Q9UG20|uniprotkb:Q9UPS4|ensembl:ENSP00000236925.4|intact:EBI-1051869|uniprotkb:Q08AD1	psi-mi:o40913_hhv8(display_short)|uniprotkb:orf6(gene name)|uniprotkb:HHV8GK18_gp03(orf name)	psi-mi:camp2_human(display_short)|psi-mi:Calmodulin-regulated spectrin-associated protein 2(display_long)|uniprotkb:CAMSAP2(gene name)|uniprotkb:Calmodulin-regulated spectrin-associated protein 1-like protein 1(gene name synonym)|uniprotkb:CAMSAP1L1(gene name synonym)|uniprotkb:KIAA1078(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064075|imex:IM-26114-77	intact-miscore:0.4
uniprotkb:F5HBQ9	uniprotkb:P36957	intact:EBI-14064183|uniprotkb:F5HBQ9	uniprotkb:Q9BQ32|uniprotkb:Q7LDY7|ensembl:ENSP00000335304.4|intact:EBI-2511564|uniprotkb:B7Z5W8|uniprotkb:E7ESY5|intact:EBI-351007|uniprotkb:P36957	psi-mi:f5hbq9_hhv8(display_short)|psi-mi:Thymidylate synthase(display_long)|uniprotkb:HHV8GK18_gp12(orf name)|uniprotkb:ORF70(gene name)	psi-mi:odo2_human(display_short)|psi-mi:Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial(display_long)|uniprotkb:DLST(gene name)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)|uniprotkb:E2K(gene name synonym)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:DLTS(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064181|imex:IM-26114-17	intact-miscore:0.35
uniprotkb:F5HBQ9	uniprotkb:Q4G0N4	intact:EBI-14064183|uniprotkb:F5HBQ9	uniprotkb:B5MC93|uniprotkb:Q6UTX5|uniprotkb:Q96NM0|ensembl:ENSP00000371362.4|intact:EBI-10714975|uniprotkb:Q4G0N4	psi-mi:f5hbq9_hhv8(display_short)|psi-mi:Thymidylate synthase(display_long)|uniprotkb:HHV8GK18_gp12(orf name)|uniprotkb:ORF70(gene name)	psi-mi:nadk2_human(display_short)|psi-mi:NAD kinase 2, mitochondrial(display_long)|uniprotkb:NADK2(gene name)|uniprotkb:NADKD1(gene name synonym)|uniprotkb:MNADK(gene name synonym)|uniprotkb:C5orf33(gene name synonym)|uniprotkb:NAD kinase domain-containing protein 1, mitochondrial(gene name synonym)|uniprotkb:Mitochondrial NAD kinase(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064181|imex:IM-26114-17	intact-miscore:0.35
uniprotkb:F5HBQ9	uniprotkb:Q9Y2Z0	intact:EBI-14064183|uniprotkb:F5HBQ9	uniprotkb:Q5JAK5|uniprotkb:Q6VXY6|uniprotkb:A2A303|ensembl:ENSP00000367208.4|uniprotkb:Q5TAM6|intact:EBI-307008|uniprotkb:Q9Y2Z0	psi-mi:f5hbq9_hhv8(display_short)|psi-mi:Thymidylate synthase(display_long)|uniprotkb:HHV8GK18_gp12(orf name)|uniprotkb:ORF70(gene name)	psi-mi:sgt1_human(display_short)|psi-mi:Protein SGT1 homolog(display_long)|uniprotkb:SUGT1(gene name)|uniprotkb:Suppressor of G2 allele of SKP1 homolog(gene name synonym)|uniprotkb:Protein 40-6-3(gene name synonym)|uniprotkb:SGT1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064181|imex:IM-26114-17	intact-miscore:0.35
uniprotkb:Q76SF8	uniprotkb:Q99442	uniprotkb:Q76SF8|intact:EBI-14988878	uniprotkb:O00682|uniprotkb:O00729|intact:EBI-2689278|uniprotkb:D3DNQ0|ensembl:ENSP00000337688.4|ensembl:ENSP00000420331.1|intact:EBI-949221|uniprotkb:Q99442	psi-mi:q76sf8_hhv8(display_short)|uniprotkb:ORF74(gene name)|uniprotkb:HHV8GK18_gp84(orf name)	psi-mi:sec62_human(display_short)|psi-mi:Translocation protein SEC62(display_long)|uniprotkb:SEC62(gene name)|uniprotkb:Translocation protein 1(gene name synonym)|uniprotkb:TLOC1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988876|imex:IM-26114-39	intact-miscore:0.35
uniprotkb:Q76SF8	uniprotkb:Q9NTJ5	uniprotkb:Q76SF8|intact:EBI-14988878	uniprotkb:Q7LA14|uniprotkb:A8K527|uniprotkb:Q96AX7|uniprotkb:Q9NQ46|uniprotkb:Q9NQ57|uniprotkb:O94935|uniprotkb:Q7LA22|uniprotkb:B4DK71|ensembl:ENSP00000373713.4|intact:EBI-3917235|uniprotkb:Q9NTJ5	psi-mi:q76sf8_hhv8(display_short)|uniprotkb:ORF74(gene name)|uniprotkb:HHV8GK18_gp84(orf name)	psi-mi:sac1_human(display_short)|psi-mi:Phosphatidylinositol-3-phosphatase SAC1(display_long)|uniprotkb:Sacm1l(gene name)|uniprotkb:Sac1(gene name synonym)|uniprotkb:Phosphatidylinositol-4-phosphate phosphatase(gene name synonym)|uniprotkb:Suppressor of actin mutations 1-like protein(gene name synonym)|uniprotkb:Kiaa0851(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988876|imex:IM-26114-39	intact-miscore:0.35
